id,Amount Due,Closed,Currency,Customer,Date (UTC),Due Date (UTC),Ending Balance,Forgiven,Paid,Paid At (UTC),Marked Uncollectible At (UTC),Voided At (UTC),Finalized At (UTC),Minimum Line Item Period Start (UTC),Maximum Line Item Period End (UTC),Period Start (UTC),Period End (UTC),Starting Balance,Subscription,Subtotal,Total Discount Amount,Applied Coupons,Tax,Tax Percent,Total,Amount Paid,Status,Exclusive Tax Amount,Inclusive Tax Amount
in_1QorxsAFeGZf0UoOXMMGdqUC,"0,00",TRUE,usd,cus_MfqCPFLDraKPdQ,2025-02-04 19:39,,"-23,73",FALSE,TRUE,2025-02-04 20:39,,,2025-02-04 20:39,2025-02-04 19:38,2025-03-04 19:38,2025-01-04 19:38,2025-02-04 19:38,"-23,73",sub_1N47zPAFeGZf0UoOHfQUP6Be,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QorwSAFeGZf0UoOOZ0vmoMz,"158,00",TRUE,usd,cus_R604FR46lmFTc5,2025-02-04 19:37,,"0,00",FALSE,TRUE,2025-02-04 20:38,,,2025-02-04 20:38,2025-02-04 19:37,2025-03-04 19:37,2025-01-04 19:37,2025-02-04 19:37,"0,00",sub_1QHW5wAFeGZf0UoOclrxdVZG,"158,00","0,00",,,,"158,00","158,00",paid,,
in_1QortDAFeGZf0UoOFRaZUrfw,"39,00",TRUE,usd,cus_R93PBexv4UBeEs,2025-02-04 19:34,,"0,00",FALSE,TRUE,2025-02-04 20:35,,,2025-02-04 20:35,2025-02-04 19:34,2025-03-04 19:34,2025-01-04 19:34,2025-02-04 19:34,"0,00",sub_1QHW2fAFeGZf0UoOfbgF5QEf,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QornTAFeGZf0UoO63S11tHA,"0,00",TRUE,usd,cus_IXFjusUgKEsb6J,2025-02-04 19:28,,"-76,27",FALSE,TRUE,2025-02-04 20:29,,,2025-02-04 20:29,2025-02-04 19:27,2025-03-04 19:27,2025-01-04 19:27,2025-02-04 19:27,"-76,27",sub_IhNTd4uej79Z62,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QoracAFeGZf0UoOHMktQfbc,"39,00",FALSE,usd,cus_Qx6uqeI48n5CkM,2025-02-04 19:15,,"0,00",FALSE,FALSE,,,,2025-02-04 20:15,2025-02-04 19:14,2025-03-04 19:14,2025-01-04 19:14,2025-02-04 19:14,"0,00",sub_1Q6GxGAFeGZf0UoOdLHmFSht,"39,00","0,00",,,,"39,00","0,00",open,,
in_1QorGcAFeGZf0UoOyTOAgoGJ,"39,00",TRUE,usd,cus_QA441XgKdnvAV6,2025-02-04 18:54,,"0,00",FALSE,TRUE,2025-02-04 19:55,,,2025-02-04 19:55,2025-02-04 18:53,2025-03-04 18:53,2025-01-04 18:53,2025-02-04 18:53,"0,00",sub_1Q6GdOAFeGZf0UoOosCr93u9,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QorAFAFeGZf0UoOtkWRbqxm,"0,00",TRUE,usd,cus_OXc9skFpkoYyny,2025-02-04 18:48,,"-7,57",FALSE,TRUE,2025-02-04 19:49,,,2025-02-04 19:49,2025-02-04 18:47,2025-03-04 18:47,2025-01-04 18:47,2025-02-04 18:47,"-7,57",sub_1Nxa6sAFeGZf0UoOMxPTsovK,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1Qor9HAFeGZf0UoOZA11tonu,"0,00",TRUE,usd,cus_MMK39PQQy6emHc,2025-02-04 18:47,,"-11,40",FALSE,TRUE,2025-02-04 19:47,,,2025-02-04 19:47,2025-02-04 18:46,2025-03-04 18:46,2025-01-04 18:46,2025-02-04 18:46,"-11,40",sub_1PO2NdAFeGZf0UoOlJBbO9Iw,"0,00","0,00",PD10OFF,,,"0,00","0,00",paid,,
in_1QoqyCAFeGZf0UoOaAUHvKYx,"39,00",TRUE,usd,cus_RiF73F0KPZS3mX,2025-02-04 18:35,,"0,00",FALSE,TRUE,2025-02-04 18:35,,,2025-02-04 18:35,2025-02-04 18:35,2025-03-04 18:35,2025-02-04 18:35,2025-02-04 18:35,"0,00",sub_1QoqyCAFeGZf0UoOOmEG481O,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QoqqvAFeGZf0UoOTjXoNip3,"0,00",TRUE,usd,cus_Oi3Zszi9dQ0Gw0,2025-02-04 18:28,,"-226,40",FALSE,TRUE,2025-02-04 19:28,,,2025-02-04 19:28,2025-02-04 18:27,2025-03-04 18:27,2025-01-04 18:27,2025-02-04 18:27,"-226,40",sub_1NxZmmAFeGZf0UoOUgpucTHb,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QoqdgAFeGZf0UoOKGHRVXs4,"42,00",TRUE,eur,cus_MXrW3g2UGWYdJX,2025-02-04 18:14,,"0,00",FALSE,TRUE,2025-02-04 19:15,,,2025-02-04 19:15,2025-02-04 18:14,2025-03-04 18:14,2025-01-04 18:14,2025-02-04 18:14,"0,00",sub_1LpFd1AFeGZf0UoO1db7MoAo,"35,00","0,00",,"7,00",20,"42,00","42,00",paid,"7,00","0,00"
in_1QoqWnAFeGZf0UoObo0wd3ha,"39,00",TRUE,eur,cus_Q8smdWvU9wMmZm,2025-02-04 18:07,,"0,00",FALSE,TRUE,2025-02-10 8:55,,,2025-02-04 19:07,2025-02-04 18:07,2025-03-04 18:07,2025-01-04 18:07,2025-02-04 18:07,"0,00",sub_1QSMyaAFeGZf0UoOPwdSu2va,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QoqWmAFeGZf0UoO5NjzAo42,"0,00",TRUE,usd,cus_OsAkPtT0I4SMDT,2025-02-04 18:07,,"-38,91",FALSE,TRUE,2025-02-04 19:08,,,2025-02-04 19:08,2025-02-04 18:06,2025-03-04 18:06,2025-01-04 18:06,2025-02-04 18:06,"-38,91",sub_1OJgXAAFeGZf0UoOIBIsH56z,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QoqBSAFeGZf0UoOe15EQdhh,"0,00",TRUE,eur,cus_N1HrTrSSOvczyk,2025-02-04 17:45,,"-27,70",FALSE,TRUE,2025-02-04 18:46,,,2025-02-04 18:46,2025-02-04 17:44,2025-03-04 17:44,2025-01-04 17:44,2025-02-04 17:44,"-27,70",sub_1MMb0gAFeGZf0UoOZA8p055O,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1Qoq4EAFeGZf0UoOFnId00do,"94,80",TRUE,eur,cus_RiGUKBBTbfmWGN,2025-02-04 17:37,,"0,00",FALSE,TRUE,2025-02-04 17:38,,,2025-02-04 17:37,2025-02-04 17:37,2025-03-04 17:37,2025-02-04 17:37,2025-02-04 17:37,"0,00",sub_1Qoq4EAFeGZf0UoOi99G7uud,"79,00","0,00",,"15,80",20,"94,80","94,80",paid,"15,80","0,00"
in_1Qoq02AFeGZf0UoOAXExe4Y5,"74,88",TRUE,usd,cus_RKfM6MCJbSlD5Y,2025-02-04 17:33,,"0,00",FALSE,TRUE,2025-02-04 18:34,,,2025-02-04 18:34,2025-02-04 17:32,2025-03-04 17:32,2025-01-04 17:32,2025-02-04 17:32,"0,00",sub_1QSMRXAFeGZf0UoOoLshS73L,"78,00","15,60",SURFE20SF,"12,48",20,"74,88","74,88",paid,"12,48","0,00"
in_1QopucAFeGZf0UoOl9Hoih9h,"0,00",TRUE,eur,cus_N1OZjLx5iKNPWy,2025-02-04 17:27,,"-3,12",FALSE,TRUE,2025-02-04 18:28,,,2025-02-04 18:28,2025-02-04 17:27,2025-03-04 17:27,2025-01-04 17:27,2025-02-04 17:27,"-3,12",sub_1MMakQAFeGZf0UoOTOtj40qw,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1QopqpAFeGZf0UoOZbd7BCKT,"146,94",TRUE,usd,cus_LuhLkME3kspCWu,2025-02-04 17:23,,"0,00",FALSE,TRUE,2025-02-04 17:23,,,2025-02-04 17:23,2025-02-04 17:23,2025-07-08 20:21,2024-07-08 20:21,2025-02-04 17:23,"0,00",sub_1LJNgPAFeGZf0UoOHEODhXps,"146,94","0,00",,,,"146,94","146,94",paid,,
in_1QoppnAFeGZf0UoO69uYWAUR,"156,00",TRUE,usd,cus_JBJn88FFPzCVOj,2025-02-04 17:22,,"0,00",FALSE,TRUE,2025-02-04 18:23,,,2025-02-04 18:23,2025-02-04 17:22,2025-03-04 17:22,2025-01-04 17:22,2025-02-04 17:22,"0,00",sub_JQIXFjUOXvcUT9,"156,00","0,00",,,,"156,00","156,00",paid,,
in_1QopemAFeGZf0UoO2HeqVfyZ,"0,00",TRUE,usd,cus_NH0tIeSubBoSLl,2025-02-04 17:11,,"-8,84",FALSE,TRUE,2025-02-04 18:11,,,2025-02-04 18:11,2025-02-04 17:11,2025-03-04 17:11,2025-01-04 17:11,2025-02-04 17:11,"-8,84",sub_1MtDNvAFeGZf0UoO1HK7cnKw,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QopRvAFeGZf0UoOXB5N0G2V,"0,00",TRUE,usd,cus_OCbJ4WYYTL6iYA,2025-02-04 16:58,,"-22,72",FALSE,TRUE,2025-02-04 17:58,,,2025-02-04 17:58,2025-02-04 16:57,2025-03-04 16:57,2025-01-04 16:57,2025-02-04 16:57,"-22,72",sub_1NQCXsAFeGZf0UoOWEb3eaRJ,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QopNXAFeGZf0UoOHODCdR8R,"39,00",TRUE,usd,cus_PVZbAdawi2N29a,2025-02-04 16:53,,"0,00",FALSE,TRUE,2025-02-04 16:53,,,2025-02-04 16:53,2025-02-04 16:53,2025-03-04 16:53,2025-02-04 16:53,2025-02-04 16:53,"0,00",sub_1QopNXAFeGZf0UoO7YzCXMlX,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1Qop2CAFeGZf0UoOBAThj97X,"348,00",TRUE,usd,cus_RhsHMoGYWHFMRX,2025-02-04 16:31,,"0,00",FALSE,TRUE,2025-02-04 16:31,,,2025-02-04 16:31,2025-02-04 16:31,2026-02-04 16:31,2025-02-04 16:31,2025-02-04 16:31,"0,00",sub_1Qop2CAFeGZf0UoOHIBGUd9b,"348,00","0,00",,,,"348,00","348,00",paid,,
in_1Qop1XAFeGZf0UoONrvMu1VR,"351,00",TRUE,eur,cus_LTZX6vvXdrBzA8,2025-02-04 16:30,,"0,00",FALSE,TRUE,2025-02-04 17:31,,,2025-02-04 17:31,2025-02-04 16:29,2025-03-04 16:29,2025-01-04 16:29,2025-02-04 16:29,"0,00",sub_1LeLhlAFeGZf0UoOi19RxNz7,"351,00","0,00",,,19,"351,00","351,00",paid,,
in_1QooofAFeGZf0UoOWqm3jknP,"72,00",TRUE,eur,cus_L2IT8i7fdhTNBZ,2025-02-04 16:17,,"0,00",TRUE,FALSE,,2025-02-04 17:18,,2025-02-04 17:18,2025-02-04 16:16,2025-03-04 16:16,2025-01-04 16:16,2025-02-04 16:16,"0,00",sub_1KPUSoAFeGZf0UoOyYKHcu5W,"60,00","0,00",,"12,00",20,"72,00","0,00",uncollectible,"12,00","0,00"
in_1Qoon7AFeGZf0UoOkPQAmaFZ,"0,00",TRUE,usd,cus_N1XoLZg1iZStCd,2025-02-04 16:16,,"-25,42",FALSE,TRUE,2025-02-04 17:16,,,2025-02-04 17:16,2025-02-04 16:15,2025-03-04 16:15,2025-01-04 16:15,2025-02-04 16:15,"-25,42",sub_1MMZctAFeGZf0UoOjTnBX9uJ,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QoomxAFeGZf0UoOL0k65zzL,"39,00",TRUE,eur,cus_QxL7UuSi0jswKZ,2025-02-04 16:15,,"0,00",FALSE,TRUE,2025-02-04 17:16,,,2025-02-04 17:16,2025-02-04 16:14,2025-03-04 16:14,2025-01-04 16:14,2025-02-04 16:14,"0,00",sub_1QSLE7AFeGZf0UoOmQdzeQgj,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QooYVAFeGZf0UoOYJUKid87,"0,00",TRUE,usd,cus_MT5uvsi0q3l0JC,2025-02-04 16:00,,"-104,98",FALSE,TRUE,2025-02-04 17:01,,,2025-02-04 17:01,2025-02-04 16:00,2025-03-04 16:00,2025-01-04 16:00,2025-02-04 16:00,"-104,98",sub_1LpDXyAFeGZf0UoOquqGniJX,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QooXyAFeGZf0UoO0epJjozK,"0,00",TRUE,eur,cus_Kthn87rpLJv93R,2025-02-04 16:00,,"-0,18",FALSE,TRUE,2025-02-04 17:01,,,2025-02-04 17:01,2025-02-04 15:59,2025-03-04 15:59,2025-01-04 15:59,2025-02-04 15:59,"-0,18",sub_1KEFPxAFeGZf0UoOU4s1S5HQ,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QooNLAFeGZf0UoORL9EcmWb,"39,00",TRUE,eur,cus_RPoYvbwU6PLFvl,2025-02-04 15:49,,"0,00",FALSE,TRUE,2025-02-04 15:49,,,2025-02-04 15:49,2025-02-04 15:49,2025-03-04 15:49,2025-02-04 15:49,2025-02-04 15:49,"0,00",sub_1QooNLAFeGZf0UoOybsvhwBP,"39,00","0,00",,,23,"39,00","39,00",paid,,
in_1QooIeAFeGZf0UoOqiKtNQyF,"39,00",TRUE,usd,cus_QKnj63BXq0OHUx,2025-02-04 15:44,,"0,00",FALSE,TRUE,2025-02-04 16:44,,,2025-02-04 16:44,2025-02-04 15:43,2025-03-04 15:43,2025-01-04 15:43,2025-02-04 15:43,"0,00",sub_1PvLN1AFeGZf0UoOLKwD58U9,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QooFVAFeGZf0UoORxXddXNa,"78,00",TRUE,usd,cus_RAYlj8X9cf7qpY,2025-02-04 15:41,,"0,00",FALSE,TRUE,2025-02-04 16:42,,,2025-02-04 16:42,2025-02-04 15:40,2025-03-04 15:40,2025-01-04 15:40,2025-02-04 15:40,"0,00",sub_1QSKgxAFeGZf0UoOvbfLx31F,"78,00","0,00",,,,"78,00","78,00",paid,,
in_1Qoo7qAFeGZf0UoO306mbGEm,"46,80",TRUE,eur,cus_QokC0ANW5zXZUu,2025-02-04 15:33,,"0,00",FALSE,TRUE,2025-02-04 15:33,,,2025-02-04 15:33,2025-02-04 15:33,2025-03-04 15:33,2025-02-04 15:33,2025-02-04 15:33,"0,00",sub_1Qoo7qAFeGZf0UoORv5vzvCN,"39,00","0,00",,"7,80",20,"46,80","46,80",paid,"7,80","0,00"
in_1Qoo6gAFeGZf0UoOOj7JjAN1,"117,00",TRUE,usd,cus_QCqeJidPa9dblr,2025-02-04 15:32,,"0,00",FALSE,TRUE,2025-02-04 16:33,,,2025-02-04 16:33,2025-02-04 15:31,2025-03-04 15:31,2025-01-04 15:31,2025-02-04 15:31,"0,00",sub_1Q6DTsAFeGZf0UoO3wnJlmOD,"117,00","0,00",,,,"117,00","117,00",paid,,
in_1Qoo5AAFeGZf0UoOQhtaq4kh,"0,00",TRUE,eur,cus_MtyoT7CV77gcId,2025-02-04 15:30,,"-16,23",FALSE,TRUE,2025-02-04 16:31,,,2025-02-04 16:31,2025-02-04 15:30,2025-03-04 15:30,2025-01-04 15:30,2025-02-04 15:30,"-16,23",sub_1MMYv2AFeGZf0UoOu9CTvXRl,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1Qoo4NAFeGZf0UoOwUTYLlea,"0,00",TRUE,eur,cus_MlmrnVe7Zdeb0Q,2025-02-04 15:29,,"-21,12",FALSE,TRUE,2025-02-04 16:30,,,2025-02-04 16:30,2025-02-04 15:29,2025-03-04 15:29,2025-01-04 15:29,2025-02-04 15:29,"-21,12",sub_1MMYuSAFeGZf0UoOBG6HEpy5,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QonuhAFeGZf0UoOD4dEBct6,"39,00",TRUE,eur,cus_QIZJW1jJd6dmer,2025-02-04 15:19,,"0,00",FALSE,TRUE,2025-02-04 16:21,,,2025-02-04 16:21,2025-02-04 15:19,2025-03-04 15:19,2025-01-04 15:19,2025-02-04 15:19,"0,00",sub_1PYrRNAFeGZf0UoOxQy16tAp,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QonpNAFeGZf0UoO3LPsJ0fv,"39,00",TRUE,eur,cus_NkkpMGTt1JClKN,2025-02-04 15:14,,"0,00",FALSE,TRUE,2025-02-04 16:14,,,2025-02-04 16:14,2025-02-04 15:13,2025-03-04 15:13,2025-01-04 15:13,2025-02-04 15:13,"0,00",sub_1NQAvNAFeGZf0UoOFCVxuzIu,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QoneuAFeGZf0UoOIa1iYuG3,"0,00",TRUE,eur,cus_NmEVMFSSBd5ys7,2025-02-04 15:03,,"-94,86",FALSE,TRUE,2025-02-04 16:04,,,2025-02-04 16:04,2025-02-04 15:02,2025-03-04 15:02,2025-01-04 15:02,2025-02-04 15:02,"-94,86",sub_1N43g8AFeGZf0UoOgZJvPKZz,"0,00","0,00",,,21,"0,00","0,00",paid,,
in_1QondDAFeGZf0UoO7p2Y1J3a,"39,00",TRUE,eur,cus_LpLRTUxIfoSUbn,2025-02-04 15:01,,"0,00",FALSE,TRUE,2025-02-04 16:02,,,2025-02-04 16:02,2025-02-04 15:00,2025-03-04 15:00,2025-01-04 15:00,2025-02-04 15:00,"0,00",sub_1LHqlUAFeGZf0UoOKWNDBZUW,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QonakAFeGZf0UoORLspB3um,"35,00",TRUE,eur,cus_OhXCwFSx3kmj75,2025-02-04 14:59,,"0,00",FALSE,TRUE,2025-02-04 16:00,,,2025-02-04 16:00,2025-02-04 14:58,2025-03-04 14:58,2025-01-04 14:58,2025-02-04 14:58,"0,00",sub_1OJdbJAFeGZf0UoOnHYMN8Vf,"35,00","0,00",,,,"35,00","35,00",paid,,
in_1QonZ5AFeGZf0UoOwbm6wb3q,"39,00",TRUE,usd,cus_Qy8ejXDWZdmsR6,2025-02-04 14:57,,"0,00",FALSE,TRUE,2025-02-04 15:58,,,2025-02-04 15:58,2025-02-04 14:56,2025-03-04 14:56,2025-01-04 14:56,2025-02-04 14:56,"0,00",sub_1Q6Cw9AFeGZf0UoODwYef6qW,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QonV8AFeGZf0UoO45OX0QIc,"79,00",TRUE,eur,cus_PovMiOIaIq82qT,2025-02-04 14:53,,"0,00",FALSE,TRUE,2025-02-04 15:54,,,2025-02-04 15:54,2025-02-04 14:52,2025-03-04 14:52,2025-01-04 14:52,2025-02-04 14:52,"0,00",sub_1PYr1kAFeGZf0UoOuoW5nZQ4,"79,00","0,00",,,,"79,00","79,00",paid,,
in_1QonQiAFeGZf0UoOEurCwYhX,"0,00",TRUE,usd,cus_NYu3jg258PnQhJ,2025-02-04 14:48,,"-27,75",FALSE,TRUE,2025-02-04 15:48,,,2025-02-04 15:48,2025-02-04 14:48,2025-03-04 14:48,2025-01-04 14:48,2025-02-04 14:48,"-27,75",sub_1MtBA9AFeGZf0UoOdh9SAF1J,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QonOdAFeGZf0UoO1mj8Z4Ub,"0,00",TRUE,usd,cus_OIKR8XxYnj2Qcu,2025-02-04 14:46,,"-18,58",FALSE,TRUE,2025-02-04 15:46,,,2025-02-04 15:46,2025-02-04 14:46,2025-03-04 14:46,2025-01-04 14:46,2025-02-04 14:46,"-18,58",sub_1NbPGfAFeGZf0UoO1sHTH6Ps,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QonO4AFeGZf0UoOGdMpawBw,"78,00",TRUE,usd,cus_R3JbygPYR7QlOR,2025-02-04 14:46,,"0,00",FALSE,TRUE,2025-02-04 15:46,,,2025-02-04 15:46,2025-02-04 14:45,2025-03-04 14:45,2025-01-04 14:45,2025-02-04 14:45,"0,00",sub_1QHRXBAFeGZf0UoOcdUy50i0,"78,00","0,00",,,,"78,00","78,00",paid,,
in_1QonMhAFeGZf0UoOGSt54SFC,"78,00",TRUE,usd,cus_QKoaUxYTLKaVbm,2025-02-04 14:44,,"0,00",FALSE,TRUE,2025-02-04 15:45,,,2025-02-04 15:45,2025-02-04 14:43,2025-03-04 14:43,2025-01-04 14:43,2025-02-04 14:43,"0,00",sub_1PvKQzAFeGZf0UoOQx11PI0w,"78,00","0,00",,,,"78,00","78,00",paid,,
in_1QonLPAFeGZf0UoO9wbNmrZ7,"0,00",TRUE,eur,cus_Plu3hq8QrZhkoF,2025-02-04 14:43,,"-35,60",FALSE,TRUE,2025-02-04 15:43,,,2025-02-04 15:43,2025-02-04 14:43,2025-03-04 14:43,2025-01-04 14:43,2025-02-04 14:43,"-35,60",sub_1P1rVTAFeGZf0UoOpaEvIHfL,"0,00","0,00",JWSURFE5,,19,"0,00","0,00",paid,,
in_1QonHXAFeGZf0UoO3l2n8jCY,"0,00",TRUE,eur,cus_PdhOR1a6jgrH1e,2025-02-04 14:39,,"-12,84",FALSE,TRUE,2025-02-04 15:39,,,2025-02-04 15:39,2025-02-04 14:38,2025-03-04 14:38,2025-01-04 14:38,2025-02-04 14:38,"-12,84",sub_1OqcesAFeGZf0UoOJwNPbPNF,"0,00","0,00",,"0,00",25,"0,00","0,00",paid,"0,00","0,00"
in_1QonFtAFeGZf0UoOP6WqNBTY,"0,00",TRUE,usd,cus_Kp561tfO1QLWYa,2025-02-04 14:37,,"-141,82",FALSE,TRUE,2025-02-04 15:38,,,2025-02-04 15:38,2025-02-04 14:36,2025-03-04 14:36,2025-01-04 14:36,2025-02-04 14:36,"-141,82",sub_1KEE84AFeGZf0UoOXYmMMJX6,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QonFYAFeGZf0UoOom5zZi9V,"417,60",TRUE,eur,cus_RiDRv1WVWr6AUq,2025-02-04 14:37,,"0,00",FALSE,TRUE,2025-02-04 14:37,,,2025-02-04 14:37,2025-02-04 14:37,2026-02-04 14:37,2025-02-04 14:37,2025-02-04 14:37,"0,00",sub_1QonFYAFeGZf0UoOOGlPPFsD,"348,00","0,00",,"69,60",20,"417,60","417,60",paid,"69,60","0,00"
in_1QonDiAFeGZf0UoOqvIE3Ofr,"0,00",TRUE,eur,cus_PraRELKkNvUNJs,2025-02-04 14:35,,"0,00",FALSE,TRUE,2025-02-04 15:35,,,2025-02-04 15:35,2025-02-04 14:34,2025-03-04 14:34,2025-01-04 14:34,2025-02-04 14:34,"0,00",sub_1P1rNTAFeGZf0UoOjBIdYfF0,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1Qon1HAFeGZf0UoOfKTuOYRI,"0,00",TRUE,usd,cus_N1B5GZdypzvn00,2025-02-04 14:22,,"-22,82",FALSE,TRUE,2025-02-04 15:23,,,2025-02-04 15:23,2025-02-04 14:22,2025-03-04 14:22,2025-01-04 14:22,2025-02-04 14:22,"-22,82",sub_1MMXrDAFeGZf0UoOgpwh76Nw,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QomqsAFeGZf0UoODg0tiYLj,"35,00",TRUE,eur,cus_MR7NLzTCSr1sCs,2025-02-04 14:11,,"0,00",FALSE,TRUE,2025-02-04 15:12,,,2025-02-04 15:12,2025-02-04 14:11,2025-03-04 14:11,2025-01-04 14:11,2025-02-04 14:11,"0,00",sub_1LpBq1AFeGZf0UoOhlEKc6mS,"35,00","0,00",,,,"35,00","35,00",paid,,
in_1QomnTAFeGZf0UoOxC4Nhqwc,"156,00",TRUE,usd,cus_QJhDKe9uB2e8XK,2025-02-04 14:08,,"0,00",FALSE,TRUE,2025-02-04 15:08,,,2025-02-04 15:08,2025-02-04 14:07,2025-03-04 14:07,2025-01-04 14:07,2025-02-04 14:07,"0,00",sub_1PvJsJAFeGZf0UoOaYzQ5NkQ,"156,00","0,00",,,,"156,00","156,00",paid,,
in_1QommcAFeGZf0UoOQlIr6cNW,"108,57",FALSE,eur,cus_LxtIi2SiXYTdTt,2025-02-04 14:07,,"0,00",FALSE,FALSE,,,,2025-02-04 14:07,2025-02-04 14:07,2025-02-23 17:04,2025-01-23 17:04,2025-02-04 14:07,"0,00",sub_1MTTRdAFeGZf0UoOwvrF0bNS,"108,57","0,00",,,,"108,57","0,00",open,,
in_1QomdsAFeGZf0UoOSAIBL98w,"78,00",TRUE,eur,cus_RFMdkz1ptoLZtD,2025-02-04 13:58,,"0,00",FALSE,TRUE,2025-02-04 14:59,,,2025-02-04 14:59,2025-02-04 13:57,2025-03-04 13:57,2025-01-04 13:57,2025-02-04 13:57,"0,00",sub_1QSJ5RAFeGZf0UoOr5CH60j2,"78,00","0,00",,,,"78,00","78,00",paid,,
in_1QomcNAFeGZf0UoOZyrQej7A,"1659,00",TRUE,usd,cus_Q9ZyM9Df72wBIP,2025-02-04 13:56,,"0,00",FALSE,TRUE,2025-02-04 14:57,,,2025-02-04 14:57,2025-02-04 13:55,2025-03-04 13:55,2025-01-04 13:55,2025-02-04 13:55,"0,00",sub_1PhtNXAFeGZf0UoO9M0PiQxQ,"1659,00","0,00",,,,"1659,00","1659,00",paid,,
in_1QomCSAFeGZf0UoOUiUGtk9W,"39,00",TRUE,usd,cus_QFOYhFgbSpGL9g,2025-02-04 13:30,,"0,00",FALSE,TRUE,2025-02-04 14:31,,,2025-02-04 14:31,2025-02-04 13:29,2025-03-04 13:29,2025-01-04 13:29,2025-02-04 13:29,"0,00",sub_1PvJHWAFeGZf0UoO6MH5Ejlo,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QomBvAFeGZf0UoOFv3SE9cE,"118,50",FALSE,usd,cus_RAWSQlFH1sDC9w,2025-02-04 13:29,2025-02-06 13:29,"0,00",FALSE,FALSE,,,,2025-02-04 14:30,2025-02-04 13:29,2025-03-04 13:29,2025-01-04 13:29,2025-02-04 13:29,"0,00",sub_1QSIdtAFeGZf0UoO2nzhnrHw,"158,00","39,50",0wU8A8F3,,,"118,50","0,00",open,,
in_1QolwlAFeGZf0UoOMkUo1pKn,"0,00",TRUE,eur,cus_M36VuFTIrLH4N6,2025-02-04 13:13,,"-14,53",FALSE,TRUE,2025-02-04 14:14,,,2025-02-04 14:14,2025-02-04 13:13,2025-03-04 13:13,2025-01-04 13:13,2025-02-04 13:13,"-14,53",sub_1LT3reAFeGZf0UoOWIdWeJit,"0,00","0,00",10_OFF_SU,,19,"0,00","0,00",paid,,
in_1QolphAFeGZf0UoOngyuLaat,"47,19",TRUE,eur,cus_RgIz59eeJGNsgB,2025-02-04 13:06,,"0,00",FALSE,TRUE,2025-02-04 13:06,,,2025-02-04 13:06,2025-02-04 13:06,2025-03-04 13:06,2025-02-04 13:06,2025-02-04 13:06,"0,00",sub_1QolphAFeGZf0UoOOajrfNW2,"39,00","0,00",,"8,19",21,"47,19","47,19",paid,"8,19","0,00"
in_1QolpHAFeGZf0UoOVKzikEgt,"93,60",TRUE,eur,cus_Qzw9FG505GkvLG,2025-02-04 13:06,,"0,00",FALSE,TRUE,2025-02-04 14:06,,,2025-02-04 14:06,2025-02-04 13:05,2025-03-04 13:05,2025-01-04 13:05,2025-02-04 13:05,"0,00",sub_1QSIHDAFeGZf0UoOs2KVI0aB,"78,00","0,00",,"15,60",20,"93,60","93,60",paid,"15,60","0,00"
in_1QolX8AFeGZf0UoOhXCw1mxE,"39,00",TRUE,eur,cus_PiZHlZT3q6asT4,2025-02-04 12:47,,"0,00",FALSE,TRUE,2025-02-04 13:47,,,2025-02-04 13:47,2025-02-04 12:47,2025-03-04 12:47,2025-01-04 12:47,2025-02-04 12:47,"0,00",sub_1PNwlgAFeGZf0UoOjmeGPUT2,"39,00","0,00",,,19,"39,00","39,00",paid,,
